[Epoch 369] lr=4.36e-08  val_recon=0.030559  val_cls=4.759374
[Epoch 370] lr=4.36e-08  val_recon=0.030782  val_cls=4.759837
[Epoch 371] lr=4.36e-08  val_recon=0.030634  val_cls=4.754313
[Epoch 372] lr=4.36e-08  val_recon=0.030479  val_cls=4.754598
[Epoch 373] lr=4.36e-08  val_recon=0.031049  val_cls=4.758684
[Epoch 374] lr=4.36e-08  val_recon=0.030822  val_cls=4.758967
[Epoch 375] lr=4.36e-08  val_recon=0.030770  val_cls=4.761592
[Epoch 376] lr=4.36e-08  val_recon=0.030927  val_cls=4.761261
[Epoch 377] lr=4.36e-08  val_recon=0.030465  val_cls=4.762053
[Epoch 378] lr=4.36e-08  val_recon=0.030377  val_cls=4.760930
[Epoch 379] lr=4.36e-08  val_recon=0.030464  val_cls=4.760125
[Epoch 380] lr=4.36e-08  val_recon=0.030927  val_cls=4.758370
[Epoch 381] lr=4.36e-08  val_recon=0.030784  val_cls=4.758122
[Epoch 382] lr=4.36e-08  val_recon=0.030863  val_cls=4.756756
[Epoch 383] lr=4.36e-08  val_recon=0.030874  val_cls=4.758659
[Epoch 384] lr=4.36e-08  val_recon=0.030739  val_cls=4.759942
[Epoch 385] lr=4.36e-08  val_recon=0.030679  val_cls=4.760493
[Epoch 386] lr=4.36e-08  val_recon=0.030756  val_cls=4.764973
[Epoch 387] lr=4.36e-08  val_recon=0.030426  val_cls=4.754868
[Epoch 388] lr=4.36e-08  val_recon=0.030377  val_cls=4.761144
[Epoch 389] lr=4.36e-08  val_recon=0.030755  val_cls=4.764226
[Epoch 390] lr=4.36e-08  val_recon=0.030562  val_cls=4.759993
[Epoch 391] lr=4.36e-08  val_recon=0.030766  val_cls=4.760782
[Epoch 392] lr=4.36e-08  val_recon=0.030534  val_cls=4.761601
[Epoch 393] lr=4.36e-08  val_recon=0.030638  val_cls=4.760635
[Epoch 394] lr=4.36e-08  val_recon=0.030727  val_cls=4.758662
[Epoch 395] lr=4.36e-08  val_recon=0.030675  val_cls=4.761203
[Epoch 396] lr=4.36e-08  val_recon=0.030491  val_cls=4.757156
[Epoch 397] lr=4.36e-08  val_recon=0.031171  val_cls=4.759425
[Epoch 398] lr=4.36e-08  val_recon=0.030409  val_cls=4.757204
[Epoch 399] lr=4.36e-08  val_recon=0.030852  val_cls=4.761253
[Epoch 400] lr=4.36e-08  val_recon=0.031176  val_cls=4.758971
[Epoch 401] lr=4.36e-08  val_recon=0.029937  val_cls=4.753028
[Epoch 402] lr=4.36e-08  val_recon=0.031080  val_cls=4.763832
[Epoch 403] lr=4.36e-08  val_recon=0.030467  val_cls=4.760996
[Epoch 404] lr=4.36e-08  val_recon=0.030692  val_cls=4.759624
[Epoch 405] lr=4.36e-08  val_recon=0.031008  val_cls=4.761238
[Epoch 406] lr=4.36e-08  val_recon=0.030848  val_cls=4.760179
[Epoch 407] lr=4.36e-08  val_recon=0.030910  val_cls=4.760524
[Epoch 408] lr=4.36e-08  val_recon=0.030483  val_cls=4.761311
[Epoch 409] lr=4.36e-08  val_recon=0.031036  val_cls=4.761283
[Epoch 410] lr=4.36e-08  val_recon=0.030736  val_cls=4.763956
[Epoch 411] lr=4.36e-08  val_recon=0.030903  val_cls=4.758557
[Epoch 412] lr=4.36e-08  val_recon=0.030724  val_cls=4.756732
[Epoch 413] lr=4.36e-08  val_recon=0.030770  val_cls=4.759038
[Epoch 414] lr=4.36e-08  val_recon=0.030275  val_cls=4.755891
[Epoch 415] lr=4.36e-08  val_recon=0.030607  val_cls=4.758193
[Epoch 416] lr=4.36e-08  val_recon=0.030749  val_cls=4.765699
[Epoch 417] lr=4.36e-08  val_recon=0.030761  val_cls=4.758658
[Epoch 418] lr=4.36e-08  val_recon=0.030984  val_cls=4.761822
[Epoch 419] lr=4.36e-08  val_recon=0.030570  val_cls=4.764504
[Epoch 420] lr=4.36e-08  val_recon=0.030987  val_cls=4.759048
[Epoch 421] lr=4.36e-08  val_recon=0.030611  val_cls=4.759521
[Epoch 422] lr=4.36e-08  val_recon=0.030398  val_cls=4.759175
[Epoch 423] lr=4.36e-08  val_recon=0.031172  val_cls=4.759071
[Epoch 424] lr=4.36e-08  val_recon=0.030391  val_cls=4.759956
[Epoch 425] lr=4.36e-08  val_recon=0.030819  val_cls=4.760221
[Epoch 426] lr=4.36e-08  val_recon=0.030722  val_cls=4.759587
[Epoch 427] lr=4.36e-08  val_recon=0.030368  val_cls=4.762437
[Epoch 428] lr=4.36e-08  val_recon=0.030936  val_cls=4.758535
[Epoch 429] lr=4.36e-08  val_recon=0.030885  val_cls=4.757508
[Epoch 430] lr=4.36e-08  val_recon=0.030784  val_cls=4.759518
[Epoch 431] lr=4.36e-08  val_recon=0.030741  val_cls=4.763752
[Epoch 432] lr=4.36e-08  val_recon=0.030343  val_cls=4.760485
[Epoch 433] lr=4.36e-08  val_recon=0.030791  val_cls=4.761769
[Epoch 434] lr=4.36e-08  val_recon=0.030812  val_cls=4.756974
[Epoch 435] lr=4.36e-08  val_recon=0.031004  val_cls=4.760984
[Epoch 436] lr=4.36e-08  val_recon=0.030535  val_cls=4.758740
[Epoch 437] lr=4.36e-08  val_recon=0.030983  val_cls=4.761577
[Epoch 438] lr=4.36e-08  val_recon=0.030449  val_cls=4.758137
[Epoch 439] lr=4.36e-08  val_recon=0.030631  val_cls=4.757517
[Epoch 440] lr=4.36e-08  val_recon=0.030796  val_cls=4.760352
[Epoch 441] lr=4.36e-08  val_recon=0.030932  val_cls=4.764720
[Epoch 442] lr=4.36e-08  val_recon=0.031400  val_cls=4.763038
[Epoch 443] lr=4.36e-08  val_recon=0.030550  val_cls=4.757794
[Epoch 444] lr=4.36e-08  val_recon=0.031209  val_cls=4.764674
[Epoch 445] lr=4.36e-08  val_recon=0.031258  val_cls=4.761668
[Epoch 446] lr=4.36e-08  val_recon=0.030678  val_cls=4.758456
[Epoch 447] lr=4.36e-08  val_recon=0.030874  val_cls=4.756242
[Epoch 448] lr=4.36e-08  val_recon=0.030797  val_cls=4.758126
[Epoch 449] lr=4.36e-08  val_recon=0.030908  val_cls=4.758698
[Epoch 450] lr=4.36e-08  val_recon=0.030457  val_cls=4.761818
[Epoch 451] lr=4.36e-08  val_recon=0.030420  val_cls=4.763194
[Epoch 452] lr=4.36e-08  val_recon=0.030791  val_cls=4.758737
[Epoch 453] lr=4.36e-08  val_recon=0.030666  val_cls=4.758784
[Epoch 454] lr=4.36e-08  val_recon=0.030546  val_cls=4.759447
[Epoch 455] lr=4.36e-08  val_recon=0.030713  val_cls=4.759058
[Epoch 456] lr=4.36e-08  val_recon=0.030380  val_cls=4.759065
[Epoch 457] lr=4.36e-08  val_recon=0.030209  val_cls=4.758527
[Epoch 458] lr=4.36e-08  val_recon=0.030702  val_cls=4.754903
[Epoch 459] lr=4.36e-08  val_recon=0.030456  val_cls=4.758861
[Epoch 460] lr=4.36e-08  val_recon=0.030777  val_cls=4.763155
[Epoch 461] lr=4.36e-08  val_recon=0.030883  val_cls=4.763996
[Epoch 462] lr=4.36e-08  val_recon=0.030679  val_cls=4.759932
[Epoch 463] lr=4.36e-08  val_recon=0.030625  val_cls=4.757095
[Epoch 464] lr=4.36e-08  val_recon=0.030148  val_cls=4.757189
[Epoch 465] lr=4.36e-08  val_recon=0.030586  val_cls=4.758547
[Epoch 466] lr=4.36e-08  val_recon=0.030561  val_cls=4.759228
[Epoch 467] lr=4.36e-08  val_recon=0.031268  val_cls=4.761888
[Epoch 468] lr=4.36e-08  val_recon=0.030598  val_cls=4.761725
[Epoch 469] lr=4.36e-08  val_recon=0.030796  val_cls=4.760562
[Epoch 470] lr=4.36e-08  val_recon=0.030460  val_cls=4.760350
[Epoch 471] lr=4.36e-08  val_recon=0.030675  val_cls=4.758263
[Epoch 472] lr=4.36e-08  val_recon=0.030386  val_cls=4.758197
[Epoch 473] lr=4.36e-08  val_recon=0.030648  val_cls=4.758650
[Epoch 474] lr=4.36e-08  val_recon=0.031115  val_cls=4.761103
[Epoch 475] lr=4.36e-08  val_recon=0.030724  val_cls=4.760423
[Epoch 476] lr=4.36e-08  val_recon=0.030815  val_cls=4.758377
[Epoch 477] lr=4.36e-08  val_recon=0.030627  val_cls=4.758419
[Epoch 478] lr=4.36e-08  val_recon=0.030753  val_cls=4.766164
[Epoch 479] lr=4.36e-08  val_recon=0.030765  val_cls=4.759884
[Epoch 480] lr=4.36e-08  val_recon=0.030645  val_cls=4.757304
[Epoch 481] lr=4.36e-08  val_recon=0.030552  val_cls=4.759642
[Epoch 482] lr=4.36e-08  val_recon=0.031125  val_cls=4.757843
[Epoch 483] lr=4.36e-08  val_recon=0.030980  val_cls=4.760091
[Epoch 484] lr=4.36e-08  val_recon=0.030628  val_cls=4.758641
[Epoch 485] lr=4.36e-08  val_recon=0.031054  val_cls=4.759507
[Epoch 486] lr=4.36e-08  val_recon=0.030600  val_cls=4.755564
[Epoch 487] lr=4.36e-08  val_recon=0.030443  val_cls=4.758861
[Epoch 488] lr=4.36e-08  val_recon=0.030435  val_cls=4.761161
[Epoch 489] lr=4.36e-08  val_recon=0.030425  val_cls=4.756415
[Epoch 490] lr=4.36e-08  val_recon=0.031056  val_cls=4.756797
[Epoch 491] lr=4.36e-08  val_recon=0.030526  val_cls=4.759494
[Epoch 492] lr=4.36e-08  val_recon=0.030826  val_cls=4.761611
[Epoch 493] lr=4.36e-08  val_recon=0.030677  val_cls=4.760494
[Epoch 494] lr=4.36e-08  val_recon=0.031033  val_cls=4.760536
[Epoch 495] lr=4.36e-08  val_recon=0.030867  val_cls=4.760928
[Epoch 496] lr=4.36e-08  val_recon=0.030908  val_cls=4.760478
[Epoch 497] lr=4.36e-08  val_recon=0.030666  val_cls=4.759932
[Epoch 498] lr=4.36e-08  val_recon=0.030391  val_cls=4.758009
[Epoch 499] lr=4.36e-08  val_recon=0.030640  val_cls=4.762376
[Epoch 500] lr=4.36e-08  val_recon=0.030892  val_cls=4.762321
[Epoch 501] lr=4.36e-08  val_recon=0.030953  val_cls=4.759713
[Epoch 502] lr=4.36e-08  val_recon=0.030642  val_cls=4.763175
[Epoch 503] lr=4.36e-08  val_recon=0.030510  val_cls=4.761066
[Epoch 504] lr=4.36e-08  val_recon=0.030719  val_cls=4.761188
[Epoch 505] lr=4.36e-08  val_recon=0.030513  val_cls=4.759000
[Epoch 506] lr=4.36e-08  val_recon=0.030563  val_cls=4.758304
[Epoch 507] lr=4.36e-08  val_recon=0.030539  val_cls=4.763499
[Epoch 508] lr=4.36e-08  val_recon=0.030183  val_cls=4.758795
[Epoch 509] lr=4.36e-08  val_recon=0.030687  val_cls=4.760497
[Epoch 510] lr=4.36e-08  val_recon=0.030647  val_cls=4.759476
[Epoch 511] lr=4.36e-08  val_recon=0.030854  val_cls=4.759941
[Epoch 512] lr=4.36e-08  val_recon=0.030232  val_cls=4.761259
[Epoch 513] lr=4.36e-08  val_recon=0.030853  val_cls=4.761751
[Epoch 514] lr=4.36e-08  val_recon=0.030538  val_cls=4.763615
[Epoch 515] lr=4.36e-08  val_recon=0.030942  val_cls=4.759097
[Epoch 516] lr=4.36e-08  val_recon=0.030505  val_cls=4.760923
[Epoch 517] lr=4.36e-08  val_recon=0.030893  val_cls=4.759940
[Epoch 518] lr=4.36e-08  val_recon=0.031199  val_cls=4.758785
[Epoch 519] lr=4.36e-08  val_recon=0.030443  val_cls=4.760621
[Epoch 520] lr=4.36e-08  val_recon=0.030791  val_cls=4.759929
[Epoch 521] lr=4.36e-08  val_recon=0.031209  val_cls=4.760328
[Epoch 522] lr=4.36e-08  val_recon=0.030798  val_cls=4.763524
[Epoch 523] lr=4.36e-08  val_recon=0.031203  val_cls=4.759582
[Epoch 524] lr=4.36e-08  val_recon=0.031272  val_cls=4.761664
[Epoch 525] lr=4.36e-08  val_recon=0.030583  val_cls=4.761419
[Epoch 526] lr=4.36e-08  val_recon=0.030604  val_cls=4.762102
[Epoch 527] lr=4.36e-08  val_recon=0.030589  val_cls=4.759354
[Epoch 528] lr=4.36e-08  val_recon=0.030823  val_cls=4.758427
[Epoch 529] lr=4.36e-08  val_recon=0.030640  val_cls=4.755417
[Epoch 530] lr=4.36e-08  val_recon=0.030193  val_cls=4.760056
[Epoch 531] lr=4.36e-08  val_recon=0.030442  val_cls=4.760138
[Epoch 532] lr=4.36e-08  val_recon=0.031064  val_cls=4.761121
[Epoch 533] lr=4.36e-08  val_recon=0.030329  val_cls=4.761992
[Epoch 534] lr=4.36e-08  val_recon=0.030878  val_cls=4.758434
[Epoch 535] lr=4.36e-08  val_recon=0.030795  val_cls=4.758055
[Epoch 536] lr=4.36e-08  val_recon=0.030570  val_cls=4.762910
[Epoch 537] lr=4.36e-08  val_recon=0.030854  val_cls=4.758139
[Epoch 538] lr=4.36e-08  val_recon=0.030696  val_cls=4.757310
[Epoch 539] lr=4.36e-08  val_recon=0.030808  val_cls=4.761843
[Epoch 540] lr=4.36e-08  val_recon=0.030602  val_cls=4.759172
[Epoch 541] lr=4.36e-08  val_recon=0.030780  val_cls=4.757559
[Epoch 542] lr=4.36e-08  val_recon=0.030482  val_cls=4.758205
[Epoch 543] lr=4.36e-08  val_recon=0.031007  val_cls=4.762853
[Epoch 544] lr=4.36e-08  val_recon=0.031122  val_cls=4.761680
[Epoch 545] lr=4.36e-08  val_recon=0.030791  val_cls=4.758663
[Epoch 546] lr=4.36e-08  val_recon=0.030725  val_cls=4.757369
[Epoch 547] lr=4.36e-08  val_recon=0.031053  val_cls=4.762891
[Epoch 548] lr=4.36e-08  val_recon=0.030009  val_cls=4.757225
[Epoch 549] lr=4.36e-08  val_recon=0.030466  val_cls=4.760232
[Epoch 550] lr=4.36e-08  val_recon=0.030931  val_cls=4.758960
[Epoch 551] lr=4.36e-08  val_recon=0.030618  val_cls=4.764166
[Epoch 552] lr=4.36e-08  val_recon=0.031240  val_cls=4.760014
[Epoch 553] lr=4.36e-08  val_recon=0.030713  val_cls=4.760448
[Epoch 554] lr=4.36e-08  val_recon=0.030480  val_cls=4.761968
[Epoch 555] lr=4.36e-08  val_recon=0.030818  val_cls=4.764874
[Epoch 556] lr=4.36e-08  val_recon=0.030721  val_cls=4.758537
[Epoch 557] lr=4.36e-08  val_recon=0.030970  val_cls=4.756855
[Epoch 558] lr=4.36e-08  val_recon=0.030612  val_cls=4.760446
[Epoch 559] lr=4.36e-08  val_recon=0.030288  val_cls=4.759346
[Epoch 560] lr=4.36e-08  val_recon=0.030866  val_cls=4.762525
[Epoch 561] lr=4.36e-08  val_recon=0.030710  val_cls=4.758111
[Epoch 562] lr=4.36e-08  val_recon=0.030577  val_cls=4.766357
[Epoch 563] lr=4.36e-08  val_recon=0.031028  val_cls=4.756559
[Epoch 564] lr=4.36e-08  val_recon=0.030392  val_cls=4.757811
[Epoch 565] lr=4.36e-08  val_recon=0.030475  val_cls=4.759868
[Epoch 566] lr=4.36e-08  val_recon=0.030461  val_cls=4.759524
[Epoch 567] lr=4.36e-08  val_recon=0.030612  val_cls=4.759646
[Epoch 568] lr=4.36e-08  val_recon=0.030391  val_cls=4.758589
[Epoch 569] lr=4.36e-08  val_recon=0.030528  val_cls=4.761999
[Epoch 570] lr=4.36e-08  val_recon=0.030791  val_cls=4.761006
[Epoch 571] lr=4.36e-08  val_recon=0.030531  val_cls=4.759794
[Epoch 572] lr=4.36e-08  val_recon=0.031031  val_cls=4.767043
[Epoch 573] lr=4.36e-08  val_recon=0.031113  val_cls=4.759818
[Epoch 574] lr=4.36e-08  val_recon=0.030942  val_cls=4.763296
[Epoch 575] lr=4.36e-08  val_recon=0.030660  val_cls=4.757741
[Epoch 576] lr=4.36e-08  val_recon=0.030830  val_cls=4.761421
[Epoch 577] lr=4.36e-08  val_recon=0.030272  val_cls=4.761691
[Epoch 578] lr=4.36e-08  val_recon=0.030934  val_cls=4.769000
[Epoch 579] lr=4.36e-08  val_recon=0.030815  val_cls=4.764921
[Epoch 580] lr=4.36e-08  val_recon=0.030769  val_cls=4.762840
[Epoch 581] lr=4.36e-08  val_recon=0.030542  val_cls=4.763036
[Epoch 582] lr=4.36e-08  val_recon=0.030339  val_cls=4.759534
[Epoch 583] lr=4.36e-08  val_recon=0.030882  val_cls=4.759878
[Epoch 584] lr=4.36e-08  val_recon=0.030818  val_cls=4.757506
[Epoch 585] lr=4.36e-08  val_recon=0.031206  val_cls=4.762394
[Epoch 586] lr=4.36e-08  val_recon=0.030943  val_cls=4.761298
[Epoch 587] lr=4.36e-08  val_recon=0.030784  val_cls=4.764211
[Epoch 588] lr=4.36e-08  val_recon=0.031084  val_cls=4.761176
[Epoch 589] lr=4.36e-08  val_recon=0.031056  val_cls=4.762496
[Epoch 590] lr=4.36e-08  val_recon=0.031147  val_cls=4.759163
[Epoch 591] lr=4.36e-08  val_recon=0.031258  val_cls=4.765225
[Epoch 592] lr=4.36e-08  val_recon=0.030897  val_cls=4.762654
[Epoch 593] lr=4.36e-08  val_recon=0.030393  val_cls=4.757883
[Epoch 594] lr=4.36e-08  val_recon=0.030915  val_cls=4.762251
[Epoch 595] lr=4.36e-08  val_recon=0.030571  val_cls=4.756935
[Epoch 596] lr=4.36e-08  val_recon=0.030396  val_cls=4.757934
[Epoch 597] lr=4.36e-08  val_recon=0.030696  val_cls=4.759778
[Epoch 598] lr=4.36e-08  val_recon=0.030455  val_cls=4.758146
[Epoch 599] lr=4.36e-08  val_recon=0.030745  val_cls=4.764376
[Epoch 600] lr=4.36e-08  val_recon=0.030845  val_cls=4.763753
[Epoch 601] lr=4.36e-08  val_recon=0.030505  val_cls=4.756947
[Epoch 602] lr=4.36e-08  val_recon=0.030716  val_cls=4.758772
[Epoch 603] lr=4.36e-08  val_recon=0.030582  val_cls=4.757702
[Epoch 604] lr=4.36e-08  val_recon=0.030670  val_cls=4.762807
[Epoch 605] lr=4.36e-08  val_recon=0.030860  val_cls=4.762197
[Epoch 606] lr=4.36e-08  val_recon=0.030884  val_cls=4.762014
[Epoch 607] lr=4.36e-08  val_recon=0.030692  val_cls=4.763542
[Epoch 608] lr=4.36e-08  val_recon=0.030699  val_cls=4.759025
[Epoch 609] lr=4.36e-08  val_recon=0.030876  val_cls=4.762591
[Epoch 610] lr=4.36e-08  val_recon=0.030517  val_cls=4.755306
[Epoch 611] lr=4.36e-08  val_recon=0.031022  val_cls=4.762810
[Epoch 612] lr=4.36e-08  val_recon=0.030495  val_cls=4.765155
[Epoch 613] lr=4.36e-08  val_recon=0.030577  val_cls=4.760148
[Epoch 614] lr=4.36e-08  val_recon=0.030782  val_cls=4.762694
[Epoch 615] lr=4.36e-08  val_recon=0.030919  val_cls=4.769058
[Epoch 616] lr=4.36e-08  val_recon=0.030907  val_cls=4.755880
[Epoch 617] lr=4.36e-08  val_recon=0.030278  val_cls=4.760540
[Epoch 618] lr=4.36e-08  val_recon=0.030517  val_cls=4.761627
[Epoch 619] lr=4.36e-08  val_recon=0.030825  val_cls=4.759271
[Epoch 620] lr=4.36e-08  val_recon=0.030833  val_cls=4.756507
[Epoch 621] lr=4.36e-08  val_recon=0.030497  val_cls=4.758676
[Epoch 622] lr=4.36e-08  val_recon=0.030551  val_cls=4.759002
[Epoch 623] lr=4.36e-08  val_recon=0.030545  val_cls=4.758513
[Epoch 624] lr=4.36e-08  val_recon=0.031175  val_cls=4.760089
[Epoch 625] lr=4.36e-08  val_recon=0.030691  val_cls=4.765049
[Epoch 626] lr=4.36e-08  val_recon=0.031014  val_cls=4.762262
[Epoch 627] lr=4.36e-08  val_recon=0.030745  val_cls=4.761015
[Epoch 628] lr=4.36e-08  val_recon=0.030748  val_cls=4.764861
[Epoch 629] lr=4.36e-08  val_recon=0.030468  val_cls=4.766817
[Epoch 630] lr=4.36e-08  val_recon=0.030867  val_cls=4.757751
[Epoch 631] lr=4.36e-08  val_recon=0.030790  val_cls=4.758802
[Epoch 632] lr=4.36e-08  val_recon=0.030995  val_cls=4.760183
[Epoch 633] lr=4.36e-08  val_recon=0.030815  val_cls=4.759958
[Epoch 634] lr=4.36e-08  val_recon=0.030533  val_cls=4.760915
[Epoch 635] lr=4.36e-08  val_recon=0.030785  val_cls=4.763162
[Epoch 636] lr=4.36e-08  val_recon=0.030898  val_cls=4.756911
[Epoch 637] lr=4.36e-08  val_recon=0.030491  val_cls=4.759643
[Epoch 638] lr=4.36e-08  val_recon=0.030766  val_cls=4.764140
[Epoch 639] lr=4.36e-08  val_recon=0.030545  val_cls=4.759388
[Epoch 640] lr=4.36e-08  val_recon=0.030926  val_cls=4.761438
[Epoch 641] lr=4.36e-08  val_recon=0.030484  val_cls=4.759204
[Epoch 642] lr=4.36e-08  val_recon=0.030370  val_cls=4.761796
[Epoch 643] lr=4.36e-08  val_recon=0.031028  val_cls=4.757597
[Epoch 644] lr=4.36e-08  val_recon=0.030850  val_cls=4.763919
[Epoch 645] lr=4.36e-08  val_recon=0.030440  val_cls=4.760907
[Epoch 646] lr=4.36e-08  val_recon=0.030964  val_cls=4.763093
[Epoch 647] lr=4.36e-08  val_recon=0.030806  val_cls=4.759381
[Epoch 648] lr=4.36e-08  val_recon=0.030742  val_cls=4.759995
[Epoch 649] lr=4.36e-08  val_recon=0.030797  val_cls=4.763061
[Epoch 650] lr=4.36e-08  val_recon=0.031100  val_cls=4.765291
[Epoch 651] lr=4.36e-08  val_recon=0.030741  val_cls=4.760507
[Epoch 652] lr=4.36e-08  val_recon=0.030560  val_cls=4.754611
[Epoch 653] lr=4.36e-08  val_recon=0.030553  val_cls=4.757471
[Epoch 654] lr=4.36e-08  val_recon=0.030594  val_cls=4.759811
[Epoch 655] lr=4.36e-08  val_recon=0.030387  val_cls=4.760616
[Epoch 656] lr=4.36e-08  val_recon=0.030639  val_cls=4.756650
[Epoch 657] lr=4.36e-08  val_recon=0.030704  val_cls=4.757861
[Epoch 658] lr=4.36e-08  val_recon=0.030611  val_cls=4.759037
[Epoch 659] lr=4.36e-08  val_recon=0.030707  val_cls=4.760374
[Epoch 660] lr=4.36e-08  val_recon=0.030888  val_cls=4.757786
[Epoch 661] lr=4.36e-08  val_recon=0.031148  val_cls=4.761487
[Epoch 662] lr=4.36e-08  val_recon=0.030548  val_cls=4.763626
[Epoch 663] lr=4.36e-08  val_recon=0.030624  val_cls=4.759681
[Epoch 664] lr=4.36e-08  val_recon=0.030688  val_cls=4.762162
[Epoch 665] lr=4.36e-08  val_recon=0.031180  val_cls=4.759593
[Epoch 666] lr=4.36e-08  val_recon=0.031511  val_cls=4.759811
[Epoch 667] lr=4.36e-08  val_recon=0.031217  val_cls=4.764034
[Epoch 668] lr=4.36e-08  val_recon=0.030888  val_cls=4.761690
[Epoch 669] lr=4.36e-08  val_recon=0.030620  val_cls=4.759172
[Epoch 670] lr=4.36e-08  val_recon=0.030333  val_cls=4.759949
[Epoch 671] lr=4.36e-08  val_recon=0.031352  val_cls=4.762914
[Epoch 672] lr=4.36e-08  val_recon=0.030587  val_cls=4.760453
[Epoch 673] lr=4.36e-08  val_recon=0.031096  val_cls=4.757928
[Epoch 674] lr=4.36e-08  val_recon=0.030951  val_cls=4.762677
[Epoch 675] lr=4.36e-08  val_recon=0.030517  val_cls=4.761269
[Epoch 676] lr=4.36e-08  val_recon=0.030539  val_cls=4.762290
[Epoch 677] lr=4.36e-08  val_recon=0.031192  val_cls=4.756102
[Epoch 678] lr=4.36e-08  val_recon=0.031019  val_cls=4.761850
[Epoch 679] lr=4.36e-08  val_recon=0.030349  val_cls=4.764334
[Epoch 680] lr=4.36e-08  val_recon=0.030560  val_cls=4.758376
[Epoch 681] lr=4.36e-08  val_recon=0.030398  val_cls=4.762084
[Epoch 682] lr=4.36e-08  val_recon=0.030730  val_cls=4.761801
[Epoch 683] lr=4.36e-08  val_recon=0.030598  val_cls=4.763663
[Epoch 684] lr=4.36e-08  val_recon=0.030442  val_cls=4.759121
[Epoch 685] lr=4.36e-08  val_recon=0.030256  val_cls=4.759147
[Epoch 686] lr=4.36e-08  val_recon=0.030427  val_cls=4.762014
[Epoch 687] lr=4.36e-08  val_recon=0.030534  val_cls=4.760779
[Epoch 688] lr=4.36e-08  val_recon=0.030815  val_cls=4.763283
[Epoch 689] lr=4.36e-08  val_recon=0.030355  val_cls=4.754614
[Epoch 690] lr=4.36e-08  val_recon=0.031144  val_cls=4.760854
[Epoch 691] lr=4.36e-08  val_recon=0.030902  val_cls=4.755485
[Epoch 692] lr=4.36e-08  val_recon=0.030282  val_cls=4.759496
[Epoch 693] lr=4.36e-08  val_recon=0.030944  val_cls=4.762386
[Epoch 694] lr=4.36e-08  val_recon=0.031348  val_cls=4.762112
[Epoch 695] lr=4.36e-08  val_recon=0.030730  val_cls=4.762442
[Epoch 696] lr=4.36e-08  val_recon=0.030108  val_cls=4.756194
[Epoch 697] lr=4.36e-08  val_recon=0.030621  val_cls=4.761308
[Epoch 698] lr=4.36e-08  val_recon=0.030782  val_cls=4.761139
[Epoch 699] lr=4.36e-08  val_recon=0.030938  val_cls=4.760568
[Epoch 700] lr=4.36e-08  val_recon=0.030640  val_cls=4.759235
[Epoch 701] lr=4.36e-08  val_recon=0.030447  val_cls=4.754862
[Epoch 702] lr=4.36e-08  val_recon=0.031235  val_cls=4.760709
[Epoch 703] lr=4.36e-08  val_recon=0.031405  val_cls=4.763668
[Epoch 704] lr=4.36e-08  val_recon=0.030792  val_cls=4.763864
[Epoch 705] lr=4.36e-08  val_recon=0.030252  val_cls=4.755702
[Epoch 706] lr=4.36e-08  val_recon=0.031048  val_cls=4.760116
[Epoch 707] lr=4.36e-08  val_recon=0.030678  val_cls=4.758173
[Epoch 708] lr=4.36e-08  val_recon=0.030772  val_cls=4.761961
[Epoch 709] lr=4.36e-08  val_recon=0.031664  val_cls=4.763405
[Epoch 710] lr=4.36e-08  val_recon=0.030673  val_cls=4.758615
[Epoch 711] lr=4.36e-08  val_recon=0.031094  val_cls=4.763859
[Epoch 712] lr=4.36e-08  val_recon=0.031260  val_cls=4.759173
[Epoch 713] lr=4.36e-08  val_recon=0.030713  val_cls=4.761505
[Epoch 714] lr=4.36e-08  val_recon=0.031013  val_cls=4.760203
[Epoch 715] lr=4.36e-08  val_recon=0.030631  val_cls=4.764752
[Epoch 716] lr=4.36e-08  val_recon=0.030571  val_cls=4.760896
[Epoch 717] lr=4.36e-08  val_recon=0.030716  val_cls=4.760206
